          	     	Total   	Interval 	Highest	Hi Time  	Lowest 	Lo Time  
Date      	Time 	(counts)	(minutes)	(cpm)  	(seconds)	(cpm)  	(seconds)
2023/08/10	14:05	39      	1        	50     	59       	28     	30       	
2023/08/10	14:06	42      	1        	52     	55       	32     	27       	
2023/08/10	14:07	30      	1        	50     	3        	28     	29       	
2023/08/10	14:08	36      	1        	46     	35       	24     	4        	
2023/08/10	14:09	40      	1        	52     	18       	30     	53       	
2023/08/10	14:10	41      	1        	54     	28       	28     	49       	
2023/08/10	14:11	34      	1        	44     	43       	28     	1        	
2023/08/10	14:12	35      	1        	40     	43       	24     	20       	
2023/08/10	14:13	35      	1        	44     	21       	26     	57       	
2023/08/10	14:14	43      	1        	54     	55       	30     	0        	
2023/08/10	14:15	36      	1        	54     	7        	28     	37       	
2023/08/10	14:16	44      	1        	50     	27       	32     	15       	
2023/08/10	14:17	39      	1        	54     	15       	34     	2        	
2023/08/10	14:18	37      	1        	46     	56       	18     	15       	
2023/08/10	14:19	45      	1        	56     	18       	34     	49       	
2023/08/10	14:20	42      	1        	52     	2        	36     	35       	
2023/08/10	14:21	25      	1        	44     	0        	18     	27       	
2023/08/10	14:22	38      	1        	44     	15       	30     	0        	
2023/08/10	14:23	46      	1        	64     	22       	28     	57       	
2023/08/10	14:24	41      	1        	48     	27       	28     	0        	
2023/08/10	14:25	40      	1        	44     	37       	30     	10       	
2023/08/10	14:26	36      	1        	48     	31       	28     	58       	
2023/08/10	14:27	33      	1        	38     	24       	24     	1        	
2023/08/10	14:28	46      	1        	58     	32       	32     	0        	
2023/08/10	14:29	35      	1        	42     	3        	28     	54       	
2023/08/10	14:30	47      	1        	56     	43       	24     	1        	
2023/08/10	14:31	40      	1        	50     	11       	24     	41       	
2023/08/10	14:32	35      	1        	52     	1        	28     	30       	
2023/08/10	14:33	30      	1        	46     	43       	26     	19       	
2023/08/10	14:34	34      	1        	42     	56       	18     	13       	
2023/08/10	14:35	32      	1        	42     	53       	18     	26       	
2023/08/10	14:36	60      	1        	68     	40       	40     	1        	
